ID	ModifiedOn	Contributors	InformalClassification	Family	TaxonID	TaxonName	SeeAlso	NameRank	Hybrid	TerminalTaxon	Excluded	Peripheral	Waif	Endemic	Extirpated	OriginCode	Origin	Distribution	Voucher	Comments
5249	2016-08-26 11:28:00	David Giblin	Vascular Plants: Monocots	Orchidaceae	132171	Platanthera transversa		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
5250	2009-03-09 17:01:00	Peter F. Zika	Vascular Plants: Monocots	Orchidaceae	132177	Platanthera unalascensis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Taxonomy follows FNA and Ackerman (1977).<br><br>FNA26: "The racemes in Piperia unalascensis are usually slender and sparsely flowered; racemes of uncommon coastal populations (including the type) are short, stout, and densely flowered. Plants of the coast ranges and the Pacific Northwest are stouter and have broader sepals and petals than do interior and montane forms. Two sym-patric forms appear to be in the Sierra Nevada, differing in lip morphology and scent."
5251	2018-05-02 22:04:00		Vascular Plants: Monocots	Orchidaceae	132382	Spiranthes		genus		N	N	N	N	N	N	N	Native			
5252	2009-03-10 08:32:00	Peter F. Zika	Vascular Plants: Monocots	Orchidaceae	132397	Spiranthes diluvialis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Rare, and recently described (Sheviak 1984). FNA notes it is an amphiploid hybrid derived from S. romanzoffiana and S. magnicamporum Sheviak, a species of central North America.
5253	2009-03-10 08:33:00	Peter F. Zika	Vascular Plants: Monocots	Orchidaceae	132445	Spiranthes porrifolia		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Rare.
5254	2009-03-10 08:36:00	Peter F. Zika	Vascular Plants: Monocots	Orchidaceae	132452	Spiranthes romanzoffiana	Spiranthes porrifolia	species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Taxonomy follows FNA.  To the south of us a variable species, 2n = 44,66,88, with different ploidy levels possible within a single population, and further complicated by crossing with Spiranthes porrifolia (Sheviak & Brown 2002).<br><br>FNA26:"Plants of Spiranthes romanzoffiana vary considerably in habit but are usually quite consistent in floral morphology. The strongly hooded, ascending flowers with abruptly reflexed lips provide a distinctive geometric precision. The pandurate lip with typically three veins, the lateral with abruptly wide-spreading branches, is a key feature. In some areas, however, especially at the edges of the range of the species, some variation is apparent and is sometimes coincident with variability in ploidy level. In particular, in California and adjacent southwestern Oregon variability reaches its peak, with plants variously exhibiting yellowish flowers, loosely spiraled inflorescences, and spreading lateral sepals. Some of this variation may result from gene flow from S. porrifolia, but with various ploidy levels common in this area, even within populations, the situation is apparently more complex than simple hybridization."
5255	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	132656	Achnatherum		genus		N	N	N	N	N	N	N	Native			
5256	2009-04-27 08:31:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132668	Achnatherum bloomeri		species	Named	Y	Y	N	N	N	N				{"Herbarium":"Not at WTU; WS?"}	FNA24 does not show WA within the range of known collections.<br><br>FNA24: "The name Achnatherum xbloomeri applies only to hybrids between A. hymenoides and A. occidentale subsp. occidentale,..."<br><br>O. caduca, Stipa c., S. bloomeri, O. b., S. membranacea, O. m., S. h., O. cuspidata.; the sp. tends to hybridize with various pops. of Stipa and has aparently produced several intermediate phases,  . . . named as separate species. (Hitch); see also synonymy in [1] p. 909.
5257	2009-04-27 08:33:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132702	Achnatherum hendersonii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum hendersonii grows in dry, rocky, shallow soil, in sagebrush or ponderosa pine associations. It is known from only three counties: Yakima and Kittitas counties, Washington, and Crook County, Oregon. Maze (1981) noted that, at one site, A. hendersonii was restricted to areas subject to frost heaving, although under cultivation, it can grow without such disturbance. He hypothesized that its survival in such sites is attributable to a competitive advantage gained by the structure of its root system. Unlike Poa secunda, which grew in the surrounding, undisturbed areas, the outer cortex and epidermis of the roots of A. hendersonii form a sheath around the stele and inner cortex. When the roots are pulled, this sheath slips and breaks but the internal structures remain intact. In Poa secunda, the outer part of the root is attached to the central core and, when the roots are pulled, they break. Achnatherum hendersonii also differs from P. secunda in having relatively few (9–12), evenly distributed roots that extend to 30 cm."
5258	2009-04-27 08:34:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132708	Achnatherum hymenoides		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum hymenoides grows in dry, well-drained soils, primarily in the western part of the Flora region and northern Mexico. Specimens from further east may be introduced; it is unknown whether they have persisted. The roots of A. hymenoides are often surrounded by a rhizosheath formed by mucilaginous secretions to which soil particles attach. This rhizosheath harbors nitrogen-fixing organisms that probably contribute to the success of the species as a colonizer."
5259	2018-05-02 22:04:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132724	Achnatherum lemmonii		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
5260	2009-04-27 08:37:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132729	Achnatherum lemmonii ssp. lemmonii		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum lemmonii grows in sagebrush and yellow pine associations, from southern British Columbia to California and east to Utah. It has been confused in the past with A. nelsonii; it differs in having narrower leaves, laterally compressed florets with a thick apical lobe, and longer paleas."
5261	2018-05-02 22:04:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132746	Achnatherum nelsonii		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
5262	2009-04-27 08:42:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132749	Achnatherum nelsonii ssp. dorei		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum nelsonii subsp. dorei grows from the southern Yukon Territory to California and Wyoming. In regions where both subspecies grow, subsp. dorei is at higher elevations than subsp. nelsonii."
5263	2018-08-15 09:36:00		Vascular Plants: Monocots	Poaceae	132753	Achnatherum nelsonii ssp. nelsonii		infraspecies		Y	N	N	N	N	N	N	Native			
5264	2018-08-15 09:36:00		Vascular Plants: Monocots	Poaceae	132759	Achnatherum nevadense		species		Y	N	N	N	N	N	N	Native			
5265	2018-08-15 09:36:00		Vascular Plants: Monocots	Poaceae	132761	Achnatherum occidentale	Achnatherum nelsonii	species		N	N	N	N	N	N	N	Native			
5266	2009-04-27 08:45:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132767	Achnatherum occidentale ssp. californicum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum occidentale subsp. californicum grows from Washington through Idaho to southwestern Montana and south to California and Nevada, with disjunct records from south-central Wyoming and southwestern Utah. Its elevation range is 2000–4000 m.<br><br>Johnson (1962) postulated that Achnatherum occidentale subsp. californicum is a hybrid derivative of A. nelsonii and A. occidentale; it intergrades with both. The scattering of longer hairs among shorter hairs on the basal awn segments, combined with the long apical lemma hairs, give florets of subsp. californicum a more untidy appearance than those of the other two subspecies. It resembles A. nevadense in this respect, but differs from that species in the shape of the boundary between the glabrous and strigose portions of the callus, in usually being glabrous below the lower cauline nodes, and in having paleas that are shorter in relation to the lemmas. Plants with scabrous awns are often confused with A. nelsonii subsp. nelsonii; they differ in having sharper calluses, a more elongated extension of the glabrous callus area into the strigose portion of the callus, and, usually, longer awns."
5267	2009-04-27 08:47:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132774	Achnatherum occidentale ssp. pubescens		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum occidentale subsp. pubescens grows from Washington to California and eastward to Wyoming, at 1300–4700 m. It is the most widespread and variable subspecies of A. occidentale, intergrading with subsp. californicum, A. nelsonii, and A. lettermanii. It differs from the latter two in its shorter paleas and its pilose awns."
5268	2009-04-27 08:50:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132792	Achnatherum richardsonii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum richardsonii grows in open woodlands and grasslands, often on sand or gravel, from the Yukon Territory to Washington and Manitoba, and south in the Rocky Mountains through Montana and Wyoming to western South Dakota and northern Colorado. Its elevation range is 1000–3100 m. It is readily recognized by its combination of flexuous panicle branches, drooping spikelets, and straight distal awn segments. Scagel and Maze (1984) concluded that putative hybrids between A. richardsonii and A. nelsonii subsp. dorei were merely large plants of subsp. dorei that varied in the direction of A. richardsonii."
5269	2009-04-27 08:51:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132810	Achnatherum thurberianum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Achnatherum thurberianum grows in canyons and foothills, primarily in sagebrush desert and juniper woodland associations, from Washington to southern Idaho and southwestern Montana and from California to Utah, at 900–3000 m. Its long ligules and pilose awns make it one of the easier North American species of Achnatherum to identify."
5270	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	132872	Aegilops		genus		N	N	N	N	N	N	I	Introduced			
5271	2009-04-27 08:53:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	132898	Aegilops cylindrica		species		Y	N	N	N	N	N	I	Introduced from southern Europe		{"Herbarium":"WTU"}	FNA24: "Aegilops cylindrica is a widespread weed in North America, being particularly troublesome in winter wheat. It usually grows in disturbed sites such as roadsides, fields, and along railroad tracks. It is native to the Mediterranean region and central Asia, and is adventive in other temperate countries. Hybrids with Triticum aestivum have been found in various parts of North America. Being sterile annuals, they do not persist."
5272	2009-06-01 12:15:00	David Giblin	Vascular Plants: Monocots	Poaceae	132965	Aegilops triuncialis		species		N	Y	Y	N	N	N				{"Herbarium":"Not at WTU; WS?"}	FNA24: "North American collections of Aegilops triuncialis are from disturbed sites, mostly roadsides and railroads, in California and western Nevada. The native range of the species extends from the Mediterranean area east to central Asia and south to Saudi Arabia. Specimens from the Flora region belong to Aegilops triuncialis var. triuncialis, which has apical spikelets with 5-8 cm central awns on the glumes and 2 well-developed 1-3 cm lateral awns, and lateral spikelets with 2-3 well-developed 1.5-6 cm awns. It differs from A. triuncialis var. persica (Boiss.) Eig, which has apical spikelets with 2-5 cm central awns on the glumes and 2 lateral awns of 1-2 cm, sometimes reduced to teeth, and lateral spikelets with 1 awn to 1.5 cm and 1-2 teeth."
5273	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	133050	Agropogon		genus	Named	N	N	N	N	N	N	I	Introduced			
5274	2009-04-27 09:03:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133052	Agropogon lutosus		species	Named	Y	N	N	N	N	N	I	Introduced		{"Herbarium":"Not at WTU; WS?"}	FNA24: "xAgropogon lutosus is a sterile hybrid between Agrostis stolonifera and Polypogon monspeliensis that sometimes grows in locations where both parents occur, such as damp to wet, often alkaline soils on lakesides,.  Some plants favor A. stolonifera, others P. monspeliensis.  All differ from Polygogon in having more persistent spikelets, less blunt short-awned glumes, and lemmas with subterminal rather than terminal awns; and from Agrostis in having awned glumes and awned lemmas."<br><br><br>In H&C, Agrostis alba [the hybrid × Polypogon monspeliensis (not monospeliensis) is not discussed under either sp., but these two species look totally un-like. Agrostis articulates above the glumes, Polypogon, "slightly below the glumes" for starters.]
5275	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	133057	Agropyron	Elymus, Eremopyrum, Pascopyrum, Pseudoroegneria, Thinopyrum	genus		N	N	N	N	N	N	I	Introduced			
5276	2009-02-26 15:27:00	David Giblin	Vascular Plants: Monocots	Poaceae	133061	Agropyron cristatum		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Among the more commonly encountered variants of Agropyron cristatum in the Flora region are the cultivar "˜Fairway', which was considered by Dillman (1946) and Dewey (1986) to belong to A. cristatum rather than A. desertorum, and its derivatives "˜Parkway' and "˜Ruff'. The name "Fairway" is also widely used in agricultural circles to refer to any crested wheatgrass that looks like the cultivar "˜Fairway'. "Standard" crested wheatgrass, which Dewey (1986) and others placed in A. desertorum, originally referred to a particular seed lot (S.P.I. 19537) that the Montana Wheatgrowers' Association decided to use as a standard against which to compare the performance of other crested wheatgrass strains. The term is now applied by agronomists to all crested wheatgrasses that are less leafy and have more lanceolate spikes than "Fairway" crested wheatgrasses. There are numerous cultivars of crested wheatgrass available.<br><br>Because it is easy to establish, Agropyron cristatum has often been used to restore productivity to areas that have been overgrazed, burned, or otherwise disturbed. This ability, combined with its high seed production, tends to prevent establishment of most other species, both native and introduced."
5277	2018-08-15 09:36:00		Vascular Plants: Monocots	Poaceae	133088	Agropyron fragile		species		Y	N	N	N	N	N	I	Introduced			
5278	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	133098	Agrostis	Apera, Podagrostis, Polypogon	genus		N	N	N	N	N	N	N	Native			
5279	2018-08-15 09:36:00		Vascular Plants: Monocots	Poaceae	133129	Agrostis canina		species		Y	N	N	N	N	N	N	Native			
5280	2009-04-28 08:42:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133154	Agrostis capillaris		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Agrostis capillaris grows along roadsides and in disturbed areas. It was introduced from Europe, and is now well established in western and eastern North America. It is often used for fine-leaved lawns; commercial seed sold as Agrostis tenuis "˜Highland' usually contains A. capillaris.<br><br>Agrostis capillaris differs from A. gigantea in its short ligules, especially on the vegetative shoots, and the open panicles that lack spikelets near the base of the branches. It differs from A. castellana in having diffuse rather than clustered spikelets, fewer rhizomes, divaricate panicle branches after anthesis, calluses that are glabrous or with hairs up to 0.1 mm long, and glabrous lemmas. It also tends to flower somewhat earlier than A. castellana. Agrostis capillaris readily hybridizes with A. vinealis, the hybrids being somewhat intermediate between the two parents."
5281	2009-04-28 08:48:00	David Giblin	Vascular Plants: Monocots	Poaceae	133207	Agrostis castellana		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Agrostis castellana is native to southern Europe. It was introduced to North America in the 1930s for use in lawns and golf greens, under the name Agrostis tenuis "˜Highland'; commercial samples of "˜Highland' often contain A. capillaris. Escaped plants were collected at least as early as the 1950s, but were not recognized as belonging to A. castellana until the 1990s, when several collections were identified as such in Oregon. Recorded habitats have ranged from sunny gravel roadsides to moist ground alongside cranberry bogs, at elevations from near sea level to over 600 m. In view of its extensive commercial use for over 70 years and its drought tolerance, it is likely that it is more widespread than shown.<br><br>Agrostis castellana belongs to a Eurasian group that includes A. gigantea, A. stolonifera, and A. capillaris. It differs from A. gigantea and A. stolonifera in having shorter, truncate ligules about as short as wide, and in not possessing extensive rhizomes and stolons. It differs from A. capillaris in having clustered rather than diffuse spikelets, more abundant rhizomes, somewhat constricted panicle branches after anthesis, abundantly hairy calluses with hairs up to 0.3(0.6) mm long, and lemmas that are sometimes dorsally pubescent. It also tends to flower somewhat later than A. capillaris."
5282	2009-04-28 09:23:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133249	Agrostis exarata		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	H&C recognizes subspecific taxa, whereas FNA24 regards this species as one highly variable taxon.<br><br>FNA24: "Agrostis exarata is common and widely distributed in western North America, usually growing in moist ground in open woodlands, river valleys, tidal marshes, and swamp and lake margins; it also grows in dry habitats such as grasslands and shrublands. It extends from Alaska into Mexico, and is also found in Kamchatka and the Kuril Islands. Eastern North American records probably reflect introductions. It readily colonizes roadsides and bare soil, and exhibits ecological and developmental flexibility. Agrostis exarata is recognized here as a single, variable species that includes what others have treated as distinct species or varieties. Cytotaxonomic study might clarify the basis of the observed variation. Agrostis exarata appears to be related to A. densiflora."
5283	2010-02-09 14:58:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133291	Agrostis gigantea		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Agrostis gigantea grows in fields, roadsides, ditches, and other disturbed habitats, mostly at lower elevations. It is a serious agricultural weed, as well as a valuable soil stabilizer. In the Flora region, its range extends from the subarctic to Mexico; it is considered to be native to Eurasia. It is more heat tolerant than most species of Agrostis.<br><br>Agrostis gigantea has been confused with A. stolonifera, from which it differs in having rhizomes and a more open panicle. Agrostis stolonifera has elongated leafy stolons, mainly all above the surface, that root at the nodes, and the panicles are condensed and often less strongly pigmented than in A. gigantea. Its distribution tends to be more northern and coastal where ditches and pond margins are common habitats, and its stolons enable it to form loose mats. Agrostis gigantea is ecologically adapted to a more extreme climate—hot summers/cold winters and drought—than A. stolonifera. It is also similar to A. capillaris and A. castellana; it differs from both in its longer ligules, from A. capillaris in its less open panicles with spikelets near the base of the branches, and from A. castellana in being more extensively rhizomatous.<br><br>When Agrostis gigantea grows in damp hollows under trees it becomes more like A. stolonifera, particularly when the inflorescence is young, not expanded, and pale. If the rootstock is not collected, identification is a major problem."
5284	2009-04-28 08:50:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133357	Agrostis idahoensis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Agrostis idahoensis grows in western North America, from British Columbia to California and New Mexico, in alpine and subalpine meadows along wet seepage areas and bogs, and in wet openings with Sphagnum in coniferous forests. It was recently discovered in Chile and Argentina; it is not known whether it is native or introduced there (Rúgolo de Agrasar and Molina 1997). Agrostis idahoensis is often confused with A. mertensii and dwarf forms of A. scabra, both of which tend to grow in better-drained habitats."
5285	2014-11-25 16:50:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133429	Agrostis mertensii		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Known from single locality in Okanogan County.<br><br>H&C: "Reports of its occurrence in Wash.  appear to have been based upon material which I believe to be referable to A. idahoensis. There is a strong possibility that this is the same as A. mertensii Trin. (Linnaea 10:302. 1836)".<br><br>FNA24: "Agrostis mertensii grows on banks and gravel bars in river and lake valleys, and on open grasslands and rocky slopes of mountains and cliffs. It has a circumboreal distribution. In the Flora region, it extends from Alaska across Canada to Newfoundland and Greenland, south in the mountains to Wyoming and Colorado in the west, and West Virginia, Tennessee, and North Carolina in the east. It also grows in arctic Europe, Scandinavia, the mountainous regions of Mexico, and northwestern South America, where some unusually robust specimens have been somewhat dubiously referred to this species.<br><br>Agrostis mertensii is frequently confused with dwarf, awned forms of A. scabra, but has larger spikelets, more culm nodes, larger anthers, slightly wider, flatter leaves, and panicles that are less expanded and less than 1/3 the culm length. Agrostis mertensii is also often confused with A. idahoensis, but A. mertensii tends to grow in better-drained habitats. Agrostis mertensii differs from A. anadyrensis in being less robust, having narrower, less abundant basal leaves, smaller panicles, and minor differences in the insertion of the awns on the lemmas. In addition, the panicle branches are smooth to weakly scabrous, contrasting with the branches of A. anadyrensis, which are strongly scabrous, with long acicules throughout their length."
5286	2009-04-28 09:02:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133462	Agrostis microphylla		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Agrostis microphylla grows in thin, rocky soils, sandy areas, cliffs, vernal pools, and serpentine areas. It is a winter annual, flowering in late winter to spring, adapted to low-competition habitats with summer drought. It may be related to, or conspecific with, A. hendersonii.<br><br>Agrostis microphylla grows mostly along the Pacific coast from British Columbia to northern Baja California, Mexico. Reports of A. microphylla from the Humboldt Mountains, Nevada, reflect Vasey's treatment of a specimen of A. exarata as the type of a new variety, A. microphylla var. major Vasey."
5287	2018-08-15 09:36:00		Vascular Plants: Monocots	Poaceae	133476	Agrostis murbeckii		species	Named	Y	N	N	N	N	N	I	Introduced			
5288	2009-04-29 08:19:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133483	Agrostis oregonensis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Agrostis oregonensis Nutt. ex A. Gray. (Proc. Acad. Nat. Sci. Philadelphia 14: 334. 1862) is an illegitimate name according to TROPICOS.<br><br>FNA24: "Agrostis oregonensis grows in wet habitats, such as stream and lake margins, damp woods, and meadows, in western North America, primarily in the Pacific Northwest from British Columbia to California and Wyoming. It has not been found in Mexico."
5289	2009-04-29 08:22:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133493	Agrostis pallens		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Agrostis pallens grows on coastal sands and cliffs, in meadows, and in open, xeric woodlands to subalpine woodlands at 3500 m. It extends from British Columbia south into Baja California, Mexico, and east to western Montana and Utah. The relationship of the higher-elevation, more open-panicled plants to those of lower elevations merits further study."
5290	2010-02-09 15:17:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133521	Agrostis perennans		species		Y	Y	N	N	N	N				{"Herbarium":"Not at WTU; WS?"}	Not in H&C.<br><br>FNA24: "Agrostis perennans grows along roadsides and in fields, fens, woodlands, and periodically inundated stream banks. It is widespread and common in eastern North America; it also grows from central Mexico to central South America. There are old records from Oregon and Washington, but A. perennans does not appear to be established in western North America. It is more tolerant of shade and moisture than Agrostis scabra, from which it differs in its later flowering, leafier culms, and its basal leaves that usually wither by anthesis."<br><br>This species is considered excluded due to the lack of specimens indicating its presence in the flora.
5291	2009-04-28 08:59:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133585	Agrostis scabra		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	on synonymy: "A hiemalis (not hyemalis)of many authors, not of (Walt) B.S.P.", and "A hiemalis var geminata A.S. Hitchc. . . ." H&C - spelling and authority difference.<br><br>FNA24: "Agrostis scabra grows in a wide variety of habitats, including grasslands, meadows, shrublands, wood-lands, marshes, and stream and lake margins, as well as disturbed sites such as roadsides, ditches, and aban-doned pastures. It occurs throughout much of the Flora region, but is not common in the Canadian high arctic or the southeastern United States. It extends south into Mexico; it is also native to the Pacific coast from Kamchatka to Japan and Korea, and has been introduced elsewhere.<br><br>Plants in the Agrostis scabra aggregate are variable. Awned and unawned plants often occur together, the difference presumably being caused by a single gene. At least three groups may be distinguished within the species as treated here: widespread, lowland, rather weedy plants capable of producing very large panicles that have been introduced into the southern United States; smaller, short-leaved, slow-growing plants of rocks and screes, which are widespread in the Rockies, the Appalachians, and much of Alaska, Canada, and Greenland; and luxuriant, broad-leaved plants that are characteristically found in sheltered, frost-free canyons of the southwestern United States. The second group has sometimes been called A. scabra var. geminata (Trin.) Swallen or A. geminata Trin.<br><br>Tercek et al. (2003) found that annual forms of Agrostis scabra with inflated upper sheaths and open panicles that were collected around hot springs in western North America were molecularly, and in some respects morphologically, more similar to plants identified as hot spring endemics such as A. rossiae and A. pauzhetica Prob., than they were to neighboring perennial plants of A. scabra that did not have inflated leaf sheaths. They differed, however, in having open, rather than contracted, panicles.<br><br>Agrostis scabra is often confused with a number of other species; for comparisons, see under the appropriate species description: A. mertensii, A. clavata, A. hyemalis, A. perennans, and A. idahoensis."
5292	2009-04-29 08:27:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133687	Agrostis stolonifera		species		Y	N	N	N	N	N	I?	Introduced?		{"Herbarium":"WTU"}	Probably introduced in our area, and perhaps not native to N.  Am.[H&C p 465.]<br><br>FNA24: "Agrostis stolonifera grows in areas that are often temporarily flooded, such as lakesides, marshes, salt marshes, lawns, and damp fields, as well as moist meadows, forest openings, and along streams. It will also colonize disturbed sites such as ditches, clearcuts, and overgrazed pastures. Its North American range extends from the subarctic into Mexico, mostly at low to middle elevations.<br><br>Agrostis stolonifera has been confused with A. gigantea. It is considered to be Eurasian, but some northern salt marsh and lakeside populations may be native. Agrostis stolonifera is also similar to A. castellana; it differs in having longer, acute to truncate ligules that are longer than wide, and in possessing extensive stolons. The names A. palustris Huds. and A. maritima Lam. have been applied to plants with longer stolons; all forms intergrade. A hybrid between A. stolonifera and Polypogon monspeliensis, ×Agropogon lutosus, has been found in the Flora region. It differs from A. stolonifera in having awned glumes and lemmas. Agrostis stolonifera readily hybridizes with A. vinealis, the hybrids being somewhat intermediate between the two parents."
5293	2009-04-29 08:29:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133769	Agrostis variabilis		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Agrostis variabilis grows in alpine and subalpine meadows and forests and on talus slopes, at elevations up to 4000 m, from British Columbia and Alberta south to California and New Mexico. It can appear similar to dwarf forms of Podagrostis humilis, but differs from that species in not having paleas."
5294	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	133821	Aira		genus		N	N	N	N	N	N	I	Introduced			
5295	2009-04-29 11:36:00	David Giblin	Vascular Plants: Monocots	Poaceae	133829	Aira caryophyllea		species		N	N	N	N	N	N	I	Introduced			
5296	2009-04-29 08:36:00	David Giblin	Vascular Plants: Monocots	Poaceae	133840	Aira caryophyllea var. caryophyllea		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24:"Aira caryophyllea var. caryophyllea is native to the Mediterranean region. It usually grows in dry, sandy to rocky soil and on rock outcrops, in open and disturbed sites in woods, grassy flats, pastures, paths, and roadsides; it is occasionally found in damp ground at swamp or lagoon margins."
5297	2009-04-29 08:42:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133856	Aira elegans		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Aira caryophyllea var. capillaris is native to Europe, northern Africa, and western Asia. It usually grows in dry to somewhat moist, sandy loam soils of grassy banks, woodland openings, and disturbed sites such as pastures and roadsides.<br><br>Aira caryophyllea var. capillaris is the correct name for this taxon at the varietal level. If treated at the species level, its correct name is Aira elegans Willd. ex Roem. & Schult."
5298	2009-04-29 08:48:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133869	Aira praecox		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA24: "Aira praecox is native to Europe. In the Flora region, it grows mainly along or near the Pacific and Atlantic coasts, in dry to vernally moist sand dunes or in sandy to rocky soils, on rock faces and ledges, and in disturbed areas such as the edges of roads, railways, and airports. It is usually found in lowland areas, though it occasionally grows at montane to subalpine elevations."
5299	2018-05-02 22:04:00		Vascular Plants: Monocots	Poaceae	133894	Alopecurus		genus		N	N	N	N	N	N	N	Native			
5300	2009-04-29 08:55:00	David Giblin	Vascular Plants: Monocots	Poaceae	133897	Alopecurus aequalis		species		N	N	N	N	N	N	N	Native			
5301	2015-10-02 11:50:00	Michael Marsh, Peter F. Zika	Vascular Plants: Monocots	Poaceae	133936	Alopecurus aequalis var. aequalis		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA24: "Alopecurus aequalis is native to temperate zones of the Northern Hemisphere. It generally grows in wet meadows, forest openings, shores, springs, and along streams, as well as in ditches, along roadsides, and in other disturbed sites, from sea level to subalpine elevations.<br><br>Alopecurus aequalis is the most widespread and variable species of Alopecurus in the Flora region."
